Investor Date;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE;Rabatt/Premie;Genomsnittsrabatt senaste 100 handelsdagarna;Nuvarande rabatt minus snitt;Avkastning 200 handelsdagar;OMX Date;Index Value;Avkastning OMXS#=
2022-05-18;698,24;892;844;1,208753437;1,128623968;8,01%;16,06%;2022-05-18;2 002,54055051011;11,20%
2022-05-19;692,24;892;840;1,213451982;1,129448712;8,40%;16,32%;2022-05-19;1 992,40095445732;11,16%
2022-05-20;699,44;892;844;1,206679629;1,130384988;7,63%;15,69%;2022-05-20;1 994,08957644406;11,06%
2022-05-23;707,68;892;852;1,203933981;1,131408985;7,25%;16,21%;2022-05-23;2 018,87226308463;11,59%
2022-05-24;705,76;892;848;1,201541601;1,132514641;6,90%;17,04%;2022-05-24;2 001,10335315030;13,03%
2022-05-25;697,6;892;840;1,20412844;1,133636416;7,05%;17,09%;2022-05-25;1 981,81940925591;13,26%
2022-05-27;730,96;892;864;1,182007223;1,134601611;4,74%;11,47%;2022-05-27;2 058,09780208589;9,25%
2022-05-30;745,2;892;868;1,164787976;1,135445475;2,93%;9,82%;2022-05-30;2 075,27673339248;8,18%
2022-05-31;732,08;892;860;1,174735002;1,136486538;3,82%;9,47%;2022-05-31;2 042,63662706952;7,32%
2022-06-01;724;892;856;1,182320442;1,137423183;4,49%;8,97%;2022-06-01;2 041,25767512039;5,65%
2022-06-02;736;892;872;1,184782609;1,138481978;4,63%;9,40%;2022-06-02;2 075,67934535346;5,33%
2022-06-03;733,76;892;868;1,182948103;1,13942452;4,35%;5,41%;2022-06-03;2 069,41414502160;1,32%
2022-06-07;744,64;892;868;1,165663945;1,140093006;2,56%;6,04%;2022-06-07;2 074,21041785856;2,46%
2022-06-08;740,08;892;868;1,172846179;1,140744339;3,21%;3,42%;2022-06-08;2 069,93346939779;0,87%
2022-06-09;719,2;892;852;1,184649611;1,14146483;4,32%;8,23%;2022-06-09;2 044,05809843454;3,65%
2022-06-10;704,96;892;836;1,185882887;1,141959973;4,39%;12,81%;2022-06-10;1 990,79513288905;7,77%
2022-06-13;696,96;892;820;1,176538108;1,142406413;3,41%;14,06%;2022-06-13;1 956,50495086466;9,73%
2022-06-14;683,52;892;812;1,187968165;1,142729277;4,52%;15,84%;2022-06-14;1 931,39049963705;10,59%
2022-06-15;701,84;892;820;1,16835746;1,142915616;2,54%;12,01%;2022-06-15;1 946,86297996500;7,24%
2022-06-16;673,76;892;808;1,199240085;1,143460263;5,58%;18,72%;2022-06-16;1 890,33317944465;11,71%
2022-06-17;668,96;892;804;1,201865582;1,143891781;5,80%;18,80%;2022-06-17;1 884,26632722670;12,28%
2022-06-20;668,08;892;804;1,203448689;1,144238632;5,92%;20,58%;2022-06-20;1 895,24447222569;13,41%
2022-06-21;668,48;892;812;1,214696027;1,144895286;6,98%;22,46%;2022-06-21;1 903,38491902535;15,55%
2022-06-22;668,64;892;808;1,208423068;1,145537391;6,29%;23,27%;2022-06-22;1 895,83825150833;17,30%
2022-06-23;662,4;892;800;1,207729469;1,146168;6,16%;24,40%;2022-06-23;1 865,53942488449;18,52%
2022-06-24;662,4;892;800;1,207729469;1,146849534;6,09%;25,69%;2022-06-24;1 865,53942488449;18,78%
2022-06-27;689,44;892;820;1,189371084;1,147358075;4,20%;20,68%;2022-06-27;1 924,84119118138;12,99%
2022-06-28;681,92;892;820;1,202487095;1,148007201;5,45%;22,95%;2022-06-28;1 913,13808235223;14,20%
2022-06-29;678;892;816;1,203539823;1,148761971;5,48%;24,72%;2022-06-29;1 908,30968590978;15,87%
2022-06-30;672,72;892;808;1,201094066;1,149392202;5,17%;25,22%;2022-06-30;1 872,68159447183;18,29%
2022-07-01;679,04;892;804;1,184024505;1,149881113;3,41%;24,23%;2022-07-01;1 875,93889540780;18,61%
2022-07-04;685,84;892;812;1,183949609;1,150370335;3,36%;23,41%;2022-07-04;1 893,55711106539;18,80%
2022-07-05;680,4;892;808;1,187536743;1,15091325;3,66%;22,90%;2022-07-05;1 866,15946928113;20,55%
2022-07-06;700,96;892;824;1,175530701;1,151502604;2,40%;19,95%;2022-07-06;1 918,67249674094;17,60%
2022-07-07;713,44;892;836;1,171787396;1,151924348;1,99%;17,37%;2022-07-07;1 954,57926213777;15,10%
2022-07-08;719,76;892;840;1,167055685;1,152369008;1,47%;16,12%;2022-07-08;1 971,03974028819;14,09%
2022-07-11;711,92;892;832;1,168670637;1,152615011;1,61%;17,91%;2022-07-11;1 937,49001039712;15,94%
2022-07-12;724,4;892;840;1,159580342;1,152938568;0,66%;19,55%;2022-07-12;1 968,80526351202;14,78%
2022-07-13;710,64;892;828;1,16514691;1,153358295;1,18%;23,16%;2022-07-13;1 931,26735200578;16,46%
2022-07-14;708,32;892;824;1,163316015;1,153642324;0,97%;23,42%;2022-07-14;1 903,50804087040;17,68%
2022-07-15;693,68;796;820;1,182101257;1,15408243;2,80%;26,89%;2022-07-15;1 903,82057839087;19,29%
2022-07-18;704,24;796;824;1,170055663;1,15417267;1,59%;24,84%;2022-07-18;1 930,50314151789;17,62%
2022-07-19;708;796;836;1,18079096;1,154655581;2,61%;23,67%;2022-07-19;1 961,11775880523;13,97%
2022-07-20;704,32;796;836;1,186960473;1,155103261;3,19%;24,86%;2022-07-20;1 961,31117572981;14,15%
2022-07-21;727,84;796;844;1,159595515;1,155303328;0,43%;19,34%;2022-07-21;1 975,96902921490;12,76%
2022-07-22;732,24;796;848;1,158090244;1,155523133;0,26%;19,03%;2022-07-22;1 979,69685396361;13,17%
2022-07-25;730;796;840;1,150684932;1,155693911;-0,50%;19,75%;2022-07-25;1 970,88681145395;13,61%
2022-07-26;716,88;796;840;1,171744225;1,155981411;1,58%;20,33%;2022-07-26;1 962,96496321527;13,28%
2022-07-27;718,48;796;844;1,174702149;1,156352821;1,83%;19,84%;2022-07-27;1 971,37733897191;12,04%
2022-07-28;729,04;796;856;1,174146823;1,156539494;1,76%;18,57%;2022-07-28;1 996,02372376880;11,72%
2022-07-29;755,2;796;868;1,149364407;1,156490097;-0,71%;13,96%;2022-07-29;2 032,52663868771;10,01%
2022-08-01;745,84;796;864;1,1584254;1,156460817;0,20%;15,68%;2022-08-01;2 011,11074118822;11,94%
2022-08-02;730,8;796;856;1,171319102;1,156671355;1,46%;17,73%;2022-08-02;1 993,92306309244;12,15%
2022-08-03;739,36;796;860;1,163168145;1,156977039;0,62%;15,61%;2022-08-03;2 005,57878024378;12,00%
2022-08-04;739,6;796;864;1,168199027;1,157267209;1,09%;18,55%;2022-08-04;2 020,82803848906;13,24%
2022-08-05;725,84;796;860;1,184834123;1,157678983;2,72%;20,63%;2022-08-05;1 998,57182230541;14,25%
2022-08-08;742,72;796;864;1,163291685;1,158048777;0,52%;17,49%;2022-08-08;2 017,15215818307;12,40%
2022-08-09;722;796;852;1,180055402;1,15857702;2,15%;18,95%;2022-08-09;1 987,68109871187;12,19%
2022-08-10;737,92;796;864;1,17085863;1,15924947;1,16%;15,60%;2022-08-10;2 025,48269129896;10,17%
2022-08-11;734,56;796;864;1,176214332;1,159984842;1,62%;18,82%;2022-08-11;2 024,48287823947;12,24%
2022-08-12;733,92;796;872;1,188140397;1,160957854;2,72%;19,36%;2022-08-12;2 032,51196015647;11,13%
2022-08-15;740,8;796;876;1,1825054;1,161743873;2,08%;18,74%;2022-08-15;2 036,66551857841;10,72%
2022-08-16;746,64;796;884;1,183970856;1,162628275;2,13%;18,21%;2022-08-16;2 058,93713410604;8,55%
2022-08-17;737,52;796;876;1,1877644;1,163514952;2,42%;20,27%;2022-08-17;2 034,76351134110;10,70%
2022-08-18;745,76;796;884;1,185367947;1,164282668;2,11%;18,97%;2022-08-18;2 053,33031855122;11,65%
2022-08-19;733,36;796;876;1,194502018;1,165216866;2,93%;20,19%;2022-08-19;2 037,97279073788;12,52%
2022-08-22;721,28;796;864;1,197870453;1,166254901;3,16%;21,84%;2022-08-22;1 995,99212800667;15,50%
2022-08-23;706,72;796;860;1,216889291;1,167603359;4,93%;23,67%;2022-08-23;1 985,63363804232;15,98%
2022-08-24;708,4;796;864;1,219649915;1,168994579;5,07%;22,64%;2022-08-24;1 983,57621754093;16,05%
2022-08-25;716,32;796;864;1,206164843;1,170082457;3,61%;20,17%;2022-08-25;1 987,32048430358;15,71%
2022-08-26;696,88;796;856;1,228331994;1,171555726;5,68%;24,12%;2022-08-26;1 956,16824766888;18,65%
2022-08-29;693,84;796;816;1,176063646;1,172496147;0,36%;23,63%;2022-08-29;1 940,12573644678;19,21%
2022-08-30;693,44;796;816;1,17674204;1,173459827;0,33%;24,48%;2022-08-30;1 942,42850726820;18,96%
2022-08-31;674,8;796;808;1,19739182;1,174702739;2,27%;29,37%;2022-08-31;1 920,23409089226;20,96%
2022-09-01;663,68;796;792;1,193346191;1,175876907;1,75%;28,44%;2022-09-01;1 875,48839557174;22,24%
2022-09-02;684,8;796;812;1,185747664;1,176914484;0,88%;24,15%;2022-09-02;1 925,03992746744;18,50%
2022-09-05;680,8;796;804;1,180963572;1,177860822;0,31%;23,15%;2022-09-05;1 898,80577870603;19,32%
2022-09-06;679,68;796;804;1,182909605;1,178779567;0,41%;22,97%;2022-09-06;1 903,25157079881;17,45%
2022-09-07;675,28;796;800;1,184693757;1,179854288;0,48%;23,74%;2022-09-07;1 897,76218764280;17,95%
2022-09-08;682,8;796;808;1,183362624;1,180926056;0,24%;23,26%;2022-09-08;1 907,30512747869;17,68%
2022-09-09;693,28;796;816;1,177013616;1,181882308;-0,49%;22,61%;2022-09-09;1 934,05636386056;16,96%
2022-09-12;706,24;796;828;1,172405981;1,182791633;-1,04%;20,36%;2022-09-12;1 974,54150884095;15,71%
2022-09-13;693,2;796;812;1,171379111;1,183490158;-1,21%;24,44%;2022-09-13;1 938,22837368517;19,18%
2022-09-14;684,72;796;804;1,174202594;1,183964811;-0,98%;25,66%;2022-09-14;1 916,36352121489;19,74%
2022-09-15;689,84;796;804;1,165487649;1,184136374;-1,86%;24,72%;2022-09-15;1 911,78605487571;20,09%
2022-09-16;679,36;796;792;1,165803109;1,1843476;-1,85%;23,59%;2022-09-16;1 881,50528444839;21,15%
2022-09-19;677,44;796;792;1,169107227;1,184499103;-1,54%;22,79%;2022-09-19;1 877,91806325990;19,20%
2022-09-20;660,4;796;784;1,187159297;1,184888431;0,23%;25,98%;2022-09-20;1 856,66717477135;20,98%
2022-09-21;667,52;796;792;1,186481304;1,185343441;0,11%;23,98%;2022-09-21;1 878,77232272015;19,43%
2022-09-22;648,16;796;772;1,191063935;1,185752036;0,53%;27,13%;2022-09-22;1 837,91052727252;22,31%
2022-09-23;642,56;796;772;1,201444223;1,186008853;1,54%;29,95%;2022-09-23;1 817,96185639878;24,55%
2022-09-26;637,92;796;764;1,197642338;1,186028195;1,16%;30,24%;2022-09-26;1 811,78465102199;24,81%
2022-09-27;644,4;796;772;1,198013656;1,185994613;1,20%;29,52%;2022-09-27;1 829,37013524436;22,89%
2022-09-28;655,84;796;776;1,183215418;1,185791759;-0,26%;25,67%;2022-09-28;1 838,76606437931;21,99%
2022-09-29;635,92;796;768;1,207699082;1,185700601;2,20%;32,15%;2022-09-29;1 794,38991716813;25,88%
2022-09-30;654,32;796;776;1,185964054;1,185361323;0,06%;29,26%;2022-09-30;1 828,97664685235;22,24%
2022-10-03;662,24;796;772;1,165740517;1,18500473;-1,93%;27,90%;2022-10-03;1 839,50919509697;20,93%
2022-10-04;683,68;796;796;1,164287386;1,18453672;-2,02%;25,03%;2022-10-04;1 909,64386924795;16,64%
2022-10-05;676,08;796;788;1,165542539;1,184145129;-1,86%;27,32%;2022-10-05;1 882,92128507792;19,17%
2022-10-06;677,92;796;792;1,168279443;1,183774487;-1,55%;27,63%;2022-10-06;1 883,03840753892;19,97%
2022-10-07;654,72;796;780;1,191348974;1,183707546;0,76%;31,87%;2022-10-07;1 841,76798960468;21,36%
2022-10-10;644,16;796;780;1,210879285;1,183728594;2,72%;34,25%;2022-10-10;1 836,90676747831;22,71%
2022-10-11;645,52;796;776;1,202131615;1,183616511;1,85%;33,97%;2022-10-11;1 834,09818546047;22,89%
2022-10-12;644,4;796;776;1,204220981;1,183592168;2,06%;33,43%;2022-10-12;1 834,36031924476;22,71%
2022-10-13;656,72;796;776;1,181629918;1,183371336;-0,17%;30,62%;2022-10-13;1 856,86129125055;20,64%
2022-10-14;656,72;796;788;1,199902546;1,183355108;1,65%;29,16%;2022-10-14;1 869,02463988911;18,93%
2022-10-17;679,04;796;800;1,178133836;1,183097735;-0,50%;23,23%;2022-10-17;1 908,37618098885;15,10%
2022-10-18;695,68;796;808;1,161453542;1,182894234;-2,14%;21,03%;2022-10-18;1 938,55662019567;13,98%
2022-10-19;684,8;796;796;1,162383178;1,182870424;-2,05%;23,07%;2022-10-19;1 926,43657358052;14,71%
2022-10-20;684,48;816;796;1,162926601;1,182753509;-1,98%;22,93%;2022-10-20;1 905,99140904321;15,13%
2022-10-21;684,24;816;832;1,215947621;1,183086451;3,29%;24,84%;2022-10-21;1 901,50643910524;16,20%
2022-10-24;704;816;848;1,204545455;1,183282123;2,13%;22,05%;2022-10-24;1 938,73486294563;14,67%
2022-10-25;724,96;816;856;1,1807548;1,183260407;-0,25%;15,68%;2022-10-25;1 965,28799790726;12,12%
2022-10-26;723,92;816;856;1,1824511;1,183426616;-0,10%;16,06%;2022-10-26;1 970,06457036264;11,84%
2022-10-27;720,56;816;856;1,187964916;1,183576307;0,44%;14,83%;2022-10-27;1 968,22931971839;10,68%
2022-10-28;726,24;816;856;1,178673717;1,18351714;-0,48%;14,65%;2022-10-28;1 974,27725680980;10,45%
2022-10-31;721,44;816;856;1,186515857;1,183523407;0,30%;13,97%;2022-10-31;1 968,52512660426;9,45%
2022-11-01;720,96;816;860;1,192853972;1,18368495;0,92%;13,46%;2022-11-01;1 974,99149613269;8,64%
2022-11-02;718,32;816;860;1,197238;1,18377673;1,35%;14,24%;2022-11-02;1 980,52345372686;8,00%
2022-11-03;712,64;816;856;1,20116749;1,184101582;1,71%;16,47%;2022-11-03;1 960,05837668611;9,88%
2022-11-04;723,2;816;864;1,194690265;1,184056535;1,06%;16,54%;2022-11-04;1 999,01230733710;7,79%
2022-11-07;723,44;816;868;1,199823068;1,184036312;1,58%;16,33%;2022-11-07;2 008,62280198596;6,83%
2022-11-08;737,28;816;876;1,188151042;1,18388485;0,43%;13,74%;2022-11-08;2 035,98661445431;5,52%
2022-11-09;736,64;816;876;1,189183319;1,183632249;0,56%;14,30%;2022-11-09;2 033,12335851505;6,94%
2022-11-10;774,16;816;904;1,167717268;1,183229221;-1,55%;9,15%;2022-11-10;2 106,11320918509;4,05%
2022-11-11;772,64;816;904;1,170014496;1,182855805;-1,28%;9,03%;2022-11-11;2 108,67397704282;3,62%
2022-11-14;768,56;816;904;1,176225669;1,182543887;-0,63%;9,87%;2022-11-14;2 107,98562024608;3,64%
2022-11-15;767,04;816;900;1,173341677;1,18238518;-0,90%;9,43%;2022-11-15;2 098,00532108274;4,20%
2022-11-16;757,36;816;892;1,17777543;1,18214051;-0,44%;11,12%;2022-11-16;2 074,98210833691;5,72%
2022-11-17;758,16;816;892;1,176532658;1,181873112;-0,53%;12,09%;2022-11-17;2 067,08131285076;6,61%
2022-11-18;765,92;816;900;1,175057447;1,181615324;-0,66%;12,26%;2022-11-18;2 087,36804027822;5,52%
2022-11-21;762,96;816;904;1,18485897;1,181623586;0,32%;11,88%;2022-11-21;2 082,57288909872;4,95%
2022-11-22;768,32;816;904;1,176593086;1,181550749;-0,50%;10,47%;2022-11-22;2 096,56432631911;3,81%
2022-11-23;772,4;816;908;1,175556706;1,181432135;-0,59%;10,23%;2022-11-23;2 109,83630361990;3,54%
2022-11-24;774,32;816;908;1,172641802;1,181403532;-0,88%;9,77%;2022-11-24;2 106,75291487291;3,34%
2022-11-25;780,96;816;908;1,162671584;1,181313276;-1,86%;8,51%;2022-11-25;2 116,74189796788;2,16%
2022-11-28;773,12;816;904;1,169288079;1,181335379;-1,20%;10,49%;2022-11-28;2 096,37739123305;4,48%
2022-11-29;765,68;816;904;1,18064988;1,181453985;-0,08%;12,37%;2022-11-29;2 092,24334650086;4,92%
2022-11-30;772;816;908;1,176165803;1,181618198;-0,55%;11,04%;2022-11-30;2 102,42254992320;4,02%
2022-12-01;775,68;816;916;1,18089934;1,181774162;-0,09%;10,87%;2022-12-01;2 125,09407809053;2,45%
2022-12-02;772,8;816;916;1,185300207;1,181991828;0,33%;12,45%;2022-12-02;2 129,46566277538;3,43%
2022-12-05;781,2;816;916;1,172555044;1,181897311;-0,93%;10,57%;2022-12-05;2 139,69102957561;1,83%
2022-12-06;770,4;816;908;1,178608515;1,181981992;-0,34%;11,16%;2022-12-06;2 111,28367493538;2,59%
2022-12-07;765,28;816;896;1,170813297;1,181883204;-1,11%;11,59%;2022-12-07;2 088,42751246258;3,24%
2022-12-08;761,68;816;900;1,181598572;1,181830116;-0,02%;11,41%;2022-12-08;2 091,87972341881;1,97%
2022-12-09;775,6;816;904;1,165549252;1,181889063;-1,63%;8,43%;2022-12-09;2 116,44698422226;0,66%
2022-12-12;775,84;816;904;1,165188699;1,181959345;-1,68%;8,22%;2022-12-12;2 108,92374335132;1,36%
2022-12-13;788,72;816;916;1,161375393;1,182065191;-2,07%;6,40%;2022-12-13;2 140,69560791812;0,69%
2022-12-14;792,32;816;916;1,156098546;1,181910284;-2,58%;5,79%;2022-12-14;2 139,02903415767;0,32%
2022-12-15;771,28;816;900;1,166891401;1,18183295;-1,49%;7,61%;2022-12-15;2 079,52183115718;2,19%
2022-12-16;756,88;816;884;1,167952648;1,181771621;-1,38%;9,16%;2022-12-16;2 046,09418721202;3,45%
2022-12-19;755,68;816;884;1,169807326;1,181974026;-1,22%;10,47%;2022-12-19;2 047,98128062089;3,86%
2022-12-20;751,68;816;880;1,170710941;1,182095665;-1,14%;12,39%;2022-12-20;2 036,41892699487;5,77%
2022-12-21;763,2;816;892;1,168763103;1,182070358;-1,33%;11,40%;2022-12-21;2 065,12814792866;3,30%
2022-12-22;753,28;816;884;1,17353441;1,182172995;-0,86%;14,86%;2022-12-22;2 043,29707205670;7,33%
2022-12-23;757,76;816;888;1,171875;1,18220939;-1,03%;14,52%;2022-12-23;2 054,32854494569;6,78%
2022-12-27;763,76;816;888;1,162668901;1,181989933;-1,93%;15,32%;2022-12-27;2 067,60709608576;6,99%
2022-12-28;759,12;816;884;1,16450627;1,182001958;-1,75%;15,16%;2022-12-28;2 052,76167061899;6,68%
2022-12-29;767,6;816;892;1,162063575;1,181823821;-1,98%;14,17%;2022-12-29;2 075,31268708499;5,56%
2022-12-30;754,24;816;884;1,17204073;1,181835525;-0,98%;15,27%;2022-12-30;2 043,40447187564;6,31%
2023-01-02;762;816;892;1,170603675;1,181779974;-1,12%;11,10%;2023-01-02;2 075,75629306715;3,31%
2023-01-03;769,68;816;900;1,169317119;1,181593605;-1,23%;9,14%;2023-01-03;2 090,02574018041;1,52%
2023-01-04;779,44;816;912;1,17007082;1,181470491;-1,14%;2,63%;2023-01-04;2 120,34897589508;-2,01%
2023-01-05;776,32;816;916;1,179925804;1,181430441;-0,15%;2,82%;2023-01-05;2 137,44076150966;-3,32%
2023-01-09;795,6;816;928;1,166415284;1,181219063;-1,48%;1,01%;2023-01-09;2 191,82253046464;-5,37%
2023-01-10;789,68;816;928;1,175159558;1,18111799;-0,60%;2,32%;2023-01-10;2 180,70291525807;-4,90%
2023-01-11;817,4;816;936;1,145094201;1,180628804;-3,55%;-0,39%;2023-01-11;2 207,79531905585;-6,49%
2023-01-12;827,6;816;936;1,13098115;1,179966533;-4,90%;-2,63%;2023-01-12;2 225,27409610036;-7,89%
2023-01-13;824,6;816;936;1,135095804;1,179156697;-4,41%;-1,79%;2023-01-13;2 217,18433327269;-7,22%
2023-01-16;829,2;816;940;1,133622769;1,178304943;-4,47%;-1,40%;2023-01-16;2 225,10300329538;-6,71%
2023-01-17;822,4;816;936;1,138132296;1,177631353;-3,95%;-0,12%;2023-01-17;2 212,83368055420;-6,30%
2023-01-18;818,4;816;936;1,143695015;1,176793363;-3,31%;1,83%;2023-01-18;2 218,73577178195;-4,86%
2023-01-19;803,8;816;916;1,139586962;1,176432208;-3,68%;2,86%;2023-01-19;2 173,89233394453;-2,17%
2023-01-20;809,4;880;920;1,136644428;1,176035202;-3,94%;1,83%;2023-01-20;2 197,42153376018;-3,36%
2023-01-23;824,2;880;924;1,121087115;1,17527971;-5,42%;-0,02%;2023-01-23;2 224,52861583257;-4,88%
2023-01-24;817;880;920;1,126070991;1,174613619;-4,85%;1,25%;2023-01-24;2 216,16593026853;-4,60%
2023-01-25;811;880;916;1,12946979;1,174056412;-4,46%;3,08%;2023-01-25;2 204,29553296365;-3,01%
2023-01-26;816,6;880;908;1,111927504;1,173372887;-6,14%;1,35%;2023-01-26;2 190,52595920920;-3,43%
2023-01-27;816;880;912;1,117647059;1,172726723;-5,51%;1,18%;2023-01-27;2 197,65937643631;-3,41%
2023-01-30;811,4;880;912;1,123983239;1,172125629;-4,81%;3,48%;2023-01-30;2 200,08060465675;-1,37%
2023-01-31;809,4;880;912;1,126760563;1,171565212;-4,48%;4,47%;2023-01-31;2 198,53897094036;-0,25%
2023-02-01;808,4;880;908;1,123206333;1,171032467;-4,78%;3,81%;2023-02-01;2 210,13095932598;-1,75%
2023-02-02;844,4;880;920;1,089531028;1,170211923;-8,07%;0,12%;2023-02-02;2 287,40052568726;-3,87%
2023-02-03;840,8;880;928;1,103710752;1,169541939;-6,58%;1,33%;2023-02-03;2 294,51683833899;-3,84%
2023-02-06;825,2;880;920;1,114881241;1,168954599;-5,41%;2,81%;2023-02-06;2 258,20377942485;-2,71%
2023-02-07;820;880;916;1,117073171;1,168475248;-5,14%;4,20%;2023-02-07;2 254,80000566357;-1,85%
2023-02-08;820,2;880;920;1,12167764;1,168038362;-4,64%;4,71%;2023-02-08;2 244,13923036448;-0,79%
2023-02-09;818,6;880;920;1,123870022;1,167590469;-4,37%;5,52%;2023-02-09;2 235,37163612121;-0,27%
2023-02-10;809,4;880;916;1,131702496;1,167041392;-3,53%;6,57%;2023-02-10;2 200,77224554091;1,19%
2023-02-13;818,4;880;928;1,133919844;1,166520981;-3,26%;4,72%;2023-02-13;2 233,18216056797;-0,82%
2023-02-14;815,4;880;924;1,133186166;1,165947934;-3,28%;5,71%;2023-02-14;2 232,45332372724;0,02%
2023-02-15;820,8;880;932;1,135477583;1,165294799;-2,98%;6,14%;2023-02-15;2 255,13532301439;-1,01%
2023-02-16;820;880;928;1,131707317;1,164641977;-3,29%;6,85%;2023-02-16;2 256,54451120834;-0,28%
2023-02-17;814,8;880;924;1,134020619;1,164008382;-3,00%;7,76%;2023-02-17;2 249,38398126385;0,20%
2023-02-20;811,4;880;924;1,138772492;1,163568353;-2,48%;9,51%;2023-02-20;2 238,45344092437;1,31%
2023-02-21;803;880;920;1,145703611;1,162954537;-1,73%;11,18%;2023-02-21;2 223,48987674666;2,97%
2023-02-22;801,6;880;920;1,147704591;1,16257573;-1,49%;11,85%;2023-02-22;2 223,30461681982;2,87%
2023-02-23;807;880;920;1,140024783;1,162321119;-2,23%;11,33%;2023-02-23;2 227,58107343970;3,84%
2023-02-24;801,2;880;912;1,138292561;1,162063745;-2,38%;13,68%;2023-02-24;2 206,43125878720;6,04%
2023-02-27;812;880;920;1,133004926;1,16174159;-2,87%;12,68%;2023-02-27;2 234,98548897682;4,46%
2023-02-28;810,4;880;916;1,130306022;1,161365615;-3,11%;12,39%;2023-02-28;2 226,75461135346;4,31%
2023-03-01;805,2;880;912;1,132637854;1,160784317;-2,81%;14,18%;2023-03-01;2 214,67995971681;6,80%
2023-03-02;809,2;880;912;1,127039051;1,159954216;-3,29%;14,34%;2023-03-02;2 214,67111837004;7,76%
2023-03-03;822,4;880;924;1,123540856;1,15917609;-3,56%;12,43%;2023-03-03;2 252,76050368069;5,39%
2023-03-06;826;880;924;1,118644068;1,158328793;-3,97%;12,28%;2023-03-06;2 261,86281994387;5,42%
2023-03-07;816,8;880;924;1,131243879;1,157829922;-2,66%;14,01%;2023-03-07;2 244,66070654652;6,51%
2023-03-08;814,8;880;920;1,129111438;1,15712902;-2,80%;13,48%;2023-03-08;2 248,52227486963;5,63%
2023-03-09;818,4;880;924;1,129032258;1,156642865;-2,76%;13,37%;2023-03-09;2 245,10903976931;5,88%
2023-03-10;801,4;880;908;1,13301722;1,156361318;-2,33%;15,85%;2023-03-10;2 192,06471552532;9,04%
2023-03-13;788,96;880;896;1,135672277;1,156096853;-2,04%;17,60%;2023-03-13;2 156,57566833096;10,78%
2023-03-14;805,2;880;904;1,122702434;1,155698594;-3,30%;15,97%;2023-03-14;2 186,35958142262;9,59%
2023-03-15;773,44;880;876;1,1326024;1,154873394;-2,23%;21,10%;2023-03-15;2 096,80163903072;14,22%
2023-03-16;789,6;880;884;1,119554205;1,154031897;-3,45%;17,12%;2023-03-16;2 125,23470646314;10,89%
2023-03-17;765,36;880;876;1,144559423;1,153673526;-0,91%;21,35%;2023-03-17;2 088,02068966822;13,12%
2023-03-20;778,4;880;884;1,135662898;1,153210277;-1,75%;17,47%;2023-03-20;2 118,71428695886;10,34%
2023-03-21;795,28;880;892;1,121617544;1,152553372;-3,09%;16,01%;2023-03-21;2 145,39735214757;9,90%
2023-03-22;794,96;880;896;1,127100735;1,152042749;-2,49%;15,20%;2023-03-22;2 146,82598100056;9,22%
2023-03-23;791,76;880;892;1,126604021;1,151449562;-2,48%;15,74%;2023-03-23;2 135,99654344342;9,64%
2023-03-24;786,16;880;880;1,119365015;1,150721949;-3,14%;16,31%;2023-03-24;2 087,80753873535;11,90%
2023-03-27;799,92;880;888;1,110111011;1,149859305;-3,97%;16,14%;2023-03-27;2 111,76858705370;11,56%
2023-03-28;794,72;880;884;1,112341454;1,14897984;-3,66%;16,04%;2023-03-28;2 115,61445393675;10,63%
2023-03-29;805,6;880;896;1,112214499;1,148163248;-3,59%;14,08%;2023-03-29;2 149,36357659409;8,12%
2023-03-30;818,6;880;908;1,109210848;1,147266097;-3,81%;10,51%;2023-03-30;2 199,44042023928;4,47%
2023-03-31;824,2;880;916;1,111380733;1,146505995;-3,51%;10,17%;2023-03-31;2 223,74496597772;3,88%
2023-04-03;824;880;916;1,111650485;1,145738343;-3,41%;11,92%;2023-04-03;2 211,01938283069;3,93%
2023-04-04;832,6;880;916;1,100168148;1,14506954;-4,49%;14,68%;2023-04-04;2 215,91095870226;5,17%
